# specimen,CoC3,record_name,P2-03,instrument_id,Co-C(260916A)-XRR,raw_file,XRR-1_Co-C(260916A)-XRR.xrdml,role,"Co/C, baseline round 2",points,3585
two_theta_deg,intensity_counts
0.37450,208113.0
0.37750,207134.0
0.38050,209578.0
0.38350,210663.0
0.38650,212578.0
0.38950,213258.0
0.39250,213235.0
0.39550,214483.0
0.39850,212677.0
0.40150,212205.0
0.40450,211336.0
0.40750,212124.0
0.41050,215190.0
0.41350,215065.0
0.41650,215028.0
0.41950,214473.0
0.42250,214648.0
0.42550,214340.0
0.42850,213743.0
0.43150,213266.0
0.43450,214495.0
0.43750,216281.0
0.44050,216126.0
0.44350,215673.0
0.44650,214497.0
0.44950,212213.0
0.45250,209995.0
0.45550,209326.0
0.45850,208671.0
0.46150,209791.0
0.46450,209004.0
0.46750,208103.0
0.47050,207513.0
0.47350,204034.0
0.47650,201536.0
0.47950,199968.0
0.48250,198220.0
0.48550,195810.0
0.48850,193826.0
0.49150,191532.0
0.49450,188350.0
0.49750,183215.0
0.50050,179452.0
0.50350,173042.0
0.50650,167340.0
0.50950,163074.0
0.51250,158059.0
0.51550,151413.0
0.51850,145691.0
0.52150,137568.0
0.52450,131975.0
0.52750,124113.0
0.53050,116898.0
0.53350,110187.0
0.53650,103783.0
0.53950,97507.0
0.54250,91906.0
0.54550,85812.0
0.54850,80528.0
0.55150,75205.0
0.55450,70701.0
0.55750,66597.0
0.56050,63507.0
0.56350,60166.0
0.56650,57051.0
0.56950,54296.0
0.57250,52004.0
0.57550,49088.0
0.57850,46312.0
0.58150,43979.0
0.58450,41450.0
0.58750,39801.0
0.59050,37636.0
0.59350,36184.0
0.59650,34864.0
0.59950,33617.0
0.60250,32326.0
0.60550,31672.0
0.60850,30493.0
0.61150,29779.0
0.61450,28881.0
0.61750,27937.0
0.62050,26578.0
0.62350,26080.0
0.62650,24709.0
0.62950,23053.0
0.63250,21841.0
0.63550,20549.0
0.63850,20076.0
0.64150,18917.0
0.64450,18433.0
0.64750,17904.0
0.65050,17654.0
0.65350,17746.0
0.65650,17200.0
0.65950,17451.0
0.66250,16779.0
0.66550,16730.0
0.66850,16665.0
0.67150,16300.0
0.67450,15456.0
0.67750,15143.0
0.68050,14281.0
0.68350,13274.0
0.68650,12771.0
