theta_deg	log10_I_minus_log10_R
1.46825	-6.9982767E-002
1.46975	-9.3465328E-002
1.47125	-9.7399712E-002
1.47275	-1.1409783E-001
1.47425	-1.2196922E-001
1.47575	-1.0937810E-001
1.47725	-7.4816465E-002
1.47875	-4.1285038E-002
1.48025	-1.7040730E-002
1.48175	3.1814814E-002
1.48325	6.9623470E-002
1.48475	9.0317011E-002
1.48625	1.0425091E-001
1.48775	1.1503959E-001
1.48925	1.2580156E-001
1.49075	1.3283563E-001
1.49225	1.2558270E-001
1.49375	1.1722565E-001
1.49525	9.6205950E-002
1.49675	7.1772575E-002
1.49825	5.2567244E-002
1.49975	3.0455589E-002
1.50125	8.9752674E-003
1.50275	-4.1210651E-003
1.50425	-2.1993160E-002
1.50575	-2.7822256E-002
1.50725	-5.4467440E-002
1.50875	-7.2196960E-002
1.51025	-8.3808184E-002
1.51175	-1.0823083E-001
1.51325	-1.0232902E-001
1.51475	-1.2232494E-001
1.51625	-1.0151410E-001
1.51775	-1.0745811E-001
1.51925	-7.8000307E-002
1.52075	-2.7342081E-002
1.52225	2.0585060E-003
1.52375	5.2621603E-002
1.52525	7.4828863E-002
1.52675	8.7410688E-002
1.52825	1.0366440E-001
1.52975	1.0510302E-001
1.53125	9.3561172E-002
1.53275	8.1290483E-002
1.53425	7.4441195E-002
1.53575	6.7167044E-002
1.53725	5.3611279E-002
1.53875	3.6780834E-002
1.54025	3.1921864E-002
1.54175	2.3590326E-002
1.54325	7.6799393E-003
1.54475	-2.0418167E-003
1.54625	-1.8528223E-002
1.54775	-2.6176453E-002
1.54925	-3.3719063E-002
1.55075	-5.2974224E-002
1.55225	-5.8676958E-002
1.55375	-7.3089600E-002
1.55525	-7.1954966E-002
1.55675	-6.9484711E-002
1.55825	-5.9412241E-002
1.55975	-8.7087154E-003
1.56125	2.1368742E-002
1.56275	5.1958084E-002
1.56425	7.4261189E-002
1.56575	9.4307899E-002
1.56725	1.1129451E-001
1.56875	1.1858153E-001
1.57025	1.2541723E-001
1.57175	1.2166166E-001
1.57325	1.1389828E-001
1.57475	1.0760450E-001
1.57625	1.0106230E-001
1.57775	9.2208385E-002
1.57925	8.2234621E-002
1.58075	7.7914715E-002
1.58225	7.9451799E-002
1.58375	7.6916218E-002
1.58525	7.3027134E-002
1.58675	7.2033167E-002
1.58825	7.1831942E-002
1.58975	6.6789865E-002
1.59125	5.5255890E-002
1.59275	3.9461374E-002
1.59425	2.8785706E-002
1.59575	9.1581345E-003
1.59725	-1.4872551E-002
1.59875	-3.6792278E-002
1.60025	-4.6246290E-002
1.60175	-4.8084259E-002
1.60325	-5.0143719E-002
1.60475	-4.9997091E-002
1.60625	-3.8828850E-002
1.60775	-2.7128220E-002
1.60925	-2.0314455E-002
1.61075	-1.5919447E-002
1.61225	-1.3108492E-002
1.61375	-1.2269735E-002
1.61525	-9.5038414E-003
1.61675	-9.7823143E-003
1.61825	-1.0538101E-002
1.61975	-8.4590912E-003
1.62125	-5.4244995E-003
1.62275	-4.1840076E-003
1.62425	-6.1888695E-003
1.62575	-7.0078373E-003
1.62725	-6.2377453E-003
1.62875	-6.0764551E-003
1.63025	-6.0743093E-003
1.63175	-3.8043261E-003
1.63325	-1.6801357E-003
